Pressure, Turbidity, PH, Temperature, Salinity
3.23,2.05,0.02,0.72,0.99,130912
3.23,2.05,0.02,0.72,1.01,131011
3.24,2.05,0.02,0.72,1.00,131112
3.24,2.05,0.02,0.72,0.98,131217
3.23,2.05,0.02,0.72,0.99,131312
3.26,2.05,0.02,0.72,1.01,131411
3.25,2.05,0.02,0.72,1.01,131512
3.24,2.05,0.02,0.72,1.00,131611
3.23,2.05,0.03,0.72,0.99,131712
3.23,2.05,0.02,0.72,1.00,131811
3.23,2.05,0.02,0.72,1.00,131912
3.24,2.05,0.02,0.72,1.01,132011
3.22,2.05,0.02,0.72,1.00,132112
3.24,2.05,0.02,0.72,1.00,132211
3.22,2.06,0.02,0.72,1.00,132312
3.23,2.05,0.02,0.72,1.01,132411
3.23,2.05,0.02,0.72,1.01,132512
3.23,2.05,0.02,0.72,1.01,132611
3.22,2.05,0.02,0.72,1.00,132712
3.24,2.05,0.02,0.72,1.01,132811
3.22,2.05,0.02,0.72,1.00,132912
3.23,2.05,0.02,0.72,1.01,133011
3.23,2.05,0.02,0.72,0.99,133112
3.23,2.05,0.02,0.72,0.99,133211
3.23,2.05,0.02,0.72,1.00,133312
3.23,2.05,0.02,0.72,1.01,133411
3.22,2.05,0.02,0.72,0.99,133512
3.24,2.05,0.02,0.72,1.00,133611
3.22,2.05,0.02,0.72,1.00,133712
3.23,2.05,0.02,0.72,1.01,133811
3.23,2.05,0.03,0.72,1.00,133912
3.24,2.05,0.02,0.72,0.99,134011
3.23,2.05,0.02,0.72,1.00,134112
3.23,2.05,0.02,0.72,1.01,134211
3.22,2.05,0.02,0.72,1.00,134312
3.23,2.05,0.02,0.71,0.97,134417
3.23,2.05,0.02,0.72,0.99,134512
3.23,2.05,0.02,0.72,1.02,134611
3.23,2.05,0.02,0.72,0.99,134712
3.23,2.05,0.02,0.72,1.00,134811
3.23,2.05,0.02,0.72,1.00,134912
3.21,2.05,0.02,0.72,1.01,135011
3.23,2.05,0.02,0.72,1.00,135112
3.23,2.05,0.02,0.72,1.00,135211
3.24,2.05,0.02,0.72,1.00,135312
3.23,2.05,0.02,0.72,1.01,135411
3.22,2.05,0.03,0.71,1.00,135512
3.24,2.05,0.02,0.72,1.00,135611
3.24,2.05,0.02,0.72,1.00,135712
3.23,2.05,0.02,0.72,1.00,135811
3.23,2.05,0.02,0.71,0.98,135912
3.23,2.05,0.02,0.72,1.00,136011
3.22,2.05,0.02,0.72,0.99,136112
3.24,2.05,0.02,0.72,1.00,136211
3.22,2.05,0.02,0.72,1.00,136312
3.24,2.05,0.02,0.72,0.98,136412
3.24,2.05,0.02,0.72,0.99,136512
3.22,2.05,0.02,0.71,0.94,136619
3.24,2.05,0.02,0.72,1.00,136712
3.23,2.05,0.02,0.72,1.00,136811
3.22,2.05,0.02,0.72,0.99,136912
3.25,2.05,0.02,0.72,1.00,137011
3.22,2.05,0.02,0.72,1.00,137112
3.23,2.05,0.02,0.72,1.00,137211
3.22,2.05,0.02,0.71,0.99,137312
3.22,2.04,0.02,0.72,1.00,137411
3.23,2.05,0.02,0.71,0.99,137512
3.24,2.05,0.02,0.71,0.96,137617
3.23,2.05,0.02,0.72,0.99,137712
3.22,2.05,0.02,0.72,1.00,137811
3.22,2.05,0.02,0.71,1.00,137912
3.23,2.05,0.02,0.72,1.00,138011
3.24,2.05,0.02,0.71,0.99,138112
3.23,2.05,0.02,0.72,1.00,138211
3.24,2.05,0.02,0.72,1.00,138312
3.25,2.05,0.02,0.71,1.00,138411
3.23,2.05,0.02,0.71,0.98,138512
3.22,2.05,0.02,0.72,1.00,138611
3.22,2.05,0.02,0.71,1.00,138712
3.23,2.05,0.02,0.71,0.99,138811
3.23,2.05,0.02,0.71,1.00,138912
3.24,2.05,0.02,0.71,1.00,139011
3.23,2.05,0.02,0.71,0.99,139112
3.23,2.05,0.02,0.71,1.00,139211
3.24,2.05,0.02,0.71,0.99,139312
3.23,2.05,0.02,0.71,1.00,139411
3.24,2.05,0.02,0.71,0.99,139512
3.23,2.05,0.02,0.71,1.00,139611
3.24,2.05,0.02,0.71,1.00,139712
3.22,2.05,0.02,0.71,1.00,139811
3.24,2.05,0.02,0.71,0.98,139912
3.22,2.05,0.02,0.71,1.00,140011
3.23,2.05,0.02,0.71,1.00,140112
3.23,2.05,0.02,0.71,1.00,140211
3.24,2.05,0.02,0.71,0.99,140312
3.22,2.05,0.03,0.71,1.00,140411
3.22,2.05,0.02,0.71,0.99,140512
3.22,2.05,0.02,0.71,1.00,140611
3.22,2.05,0.02,0.71,1.00,140712
3.22,2.06,0.02,0.71,0.97,140817
3.25,2.05,0.02,0.71,0.99,140912
3.23,2.05,0.02,0.71,1.00,141011
3.23,2.05,0.02,0.70,0.92,141120
3.23,2.05,0.02,0.71,1.00,141211
3.24,2.05,0.02,0.71,0.98,141312
3.23,2.05,0.02,0.71,1.00,141411
3.23,2.05,0.02,0.71,1.00,141512
3.22,2.05,0.02,0.71,1.00,141611
3.24,2.05,0.02,0.71,1.00,141712
3.23,2.05,0.02,0.71,1.00,141811
3.20,2.05,0.02,0.71,0.99,141912
3.23,2.05,0.02,0.71,1.00,142011
3.24,2.05,0.02,0.71,1.00,142112
3.22,2.05,0.02,0.71,1.00,142211
3.21,2.05,0.02,0.71,0.98,142312
3.24,2.05,0.02,0.71,1.00,142411
3.22,2.05,0.02,0.71,1.00,142512
3.24,2.05,0.02,0.71,1.00,142611
3.21,2.05,0.02,0.71,1.00,142712
3.23,2.05,0.02,0.71,0.99,142811
3.23,2.05,0.02,0.71,0.99,142912
3.23,2.05,0.02,0.71,1.00,143011
3.23,2.05,0.02,0.71,1.00,143112
3.25,2.05,0.02,0.71,0.99,143211
3.22,2.05,0.02,0.71,0.99,143312
3.23,2.05,0.02,0.71,1.00,143411
3.24,2.05,0.02,0.71,1.00,143512
3.23,2.05,0.02,0.71,0.99,143611
3.24,2.05,0.02,0.71,0.99,143712
3.23,2.05,0.02,0.71,1.00,143811
3.22,2.05,0.02,0.71,0.99,143912
3.25,2.05,0.02,0.70,0.97,144017
3.23,2.05,0.02,0.71,0.98,144112
3.24,2.05,0.02,0.71,1.00,144211
3.23,2.05,0.02,0.71,0.99,144312
3.22,2.05,0.02,0.71,1.00,144411
3.23,2.05,0.02,0.71,0.99,144512
3.22,2.05,0.02,0.71,1.00,144611
3.22,2.05,0.02,0.71,0.99,144712
3.24,2.05,0.02,0.71,1.00,144811
3.24,2.05,0.02,0.71,1.00,144912
3.23,2.05,0.02,0.71,0.99,145011
3.23,2.05,0.02,0.71,0.99,145112
3.23,2.05,0.02,0.71,1.00,145211
3.23,2.05,0.02,0.71,0.99,145312
3.23,2.05,0.02,0.71,0.99,145411
3.23,2.05,0.02,0.70,0.98,145512
3.24,2.05,0.02,0.71,1.00,145611
3.23,2.05,0.02,0.71,1.00,145712
3.24,2.05,0.02,0.70,1.00,145811
3.23,2.05,0.02,0.70,0.99,145912
3.23,2.05,0.02,0.71,1.00,146011
3.23,2.05,0.02,0.71,0.99,146112
3.23,2.05,0.02,0.70,0.99,146211
3.22,2.05,0.02,0.71,0.99,146312
3.23,2.05,0.02,0.71,1.00,146411
3.22,2.05,0.02,0.70,0.99,146512
3.24,2.05,0.02,0.70,1.00,146611
3.25,2.05,0.02,0.68,0.83,146733
3.22,2.05,0.02,0.71,1.00,146811
3.22,2.05,0.02,0.70,0.99,146912
3.22,2.05,0.02,0.71,1.00,147011
3.23,2.05,0.02,0.70,0.99,147112
3.23,2.05,0.02,0.70,0.96,147217
3.23,2.05,0.02,0.71,1.00,147312
3.21,2.05,0.02,0.71,1.00,147411
3.25,2.05,0.02,0.70,0.99,147512
3.24,2.05,0.02,0.70,1.00,147611
3.22,2.05,0.02,0.70,0.99,147712
3.24,2.05,0.02,0.70,1.00,147811
3.23,2.05,0.02,0.70,0.99,147912
3.24,2.05,0.02,0.70,0.99,148011
3.22,2.05,0.02,0.70,0.99,148112
3.23,2.05,0.02,0.70,1.00,148211
3.25,2.05,0.02,0.70,0.98,148312
3.21,2.05,0.02,0.70,0.99,148411
3.23,2.05,0.02,0.70,1.00,148512
3.23,2.05,0.02,0.70,1.00,148611
3.24,2.05,0.02,0.70,0.99,148712
3.23,2.05,0.02,0.70,0.99,148811
3.23,2.05,0.02,0.68,0.90,148923
3.22,2.05,0.02,0.70,1.00,149011
3.23,2.05,0.03,0.69,0.99,149112
3.22,2.05,0.02,0.69,0.99,149211
3.22,2.05,0.02,0.69,0.98,149312
3.22,2.05,0.02,0.70,0.99,149411
3.22,2.05,0.02,0.69,0.99,149512
3.23,2.06,0.02,0.69,1.00,149611
3.23,2.05,0.02,0.69,0.98,149712
3.22,2.06,0.02,0.69,0.99,149811
3.22,2.05,0.02,0.69,0.99,149912
3.22,2.05,0.02,0.70,1.00,150011
3.22,2.05,0.02,0.70,1.00,150112
3.23,2.06,0.02,0.70,0.99,150211
3.23,2.05,0.02,0.70,0.99,150312
3.22,2.05,0.02,0.69,0.96,150417
3.22,2.05,0.02,0.70,0.99,150512
3.21,2.05,0.02,0.69,0.99,150611
3.23,2.05,0.02,0.69,0.99,150712
3.23,2.05,0.02,0.69,0.99,150811
3.22,2.05,0.02,0.69,0.99,150912
3.22,2.05,0.02,0.69,0.93,151019
3.24,2.05,0.02,0.70,0.99,151112
3.23,2.05,0.02,0.70,1.00,151211
3.23,2.05,0.02,0.70,0.99,151312
3.23,2.05,0.02,0.70,1.00,151411
3.23,2.05,0.02,0.70,0.99,151512
3.22,2.05,0.02,0.69,1.00,151611
3.24,2.05,0.02,0.69,0.99,151712
3.22,2.05,0.03,0.69,1.00,151811
3.23,2.05,0.02,0.69,0.99,151912
3.23,2.05,0.02,0.69,0.99,152011
3.22,2.06,0.02,0.69,0.99,152112
3.23,2.05,0.02,0.69,1.00,152211
3.21,2.05,0.02,0.69,0.99,152312
3.22,2.05,0.02,0.69,0.98,152411
3.22,2.05,0.02,0.69,0.99,152512
3.23,2.05,0.02,0.69,1.00,152611
3.22,2.05,0.02,0.69,0.99,152712
2.84,1.69,0.02,0.68,0.98,152811
